main_artist,id,name,popularity,genres
Khalid,2yQf6b8hxahZaT5dHlWaB1,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
Rae Sremmurd,6wmTMxyKDHCbnoxy4n66rb,Cassidy,44,"['battle rap', 'hardcore hip hop', 'hip pop', 'philly rap', 'southern hip hop', 'trap']"
Juice WRLD,2kqVmaPdvLEcfaT9oibK27,Juelz Santana,60,"['gangster rap', 'harlem hip hop', 'hip pop', 'nyc rap', 'pop rap', 'trap']"
Migos,4OBbOrkD4geIjOLrICN3wO,Cam'ron,56,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']"
Travis Scott,4iCwCMnqsNZ6atvRiADgtn,Styles P,58,"['battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Lil Uzi Vert,6ns6XAOsw4B0nDUIovAOUO,Lloyd Banks,60,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']"
Kendrick Lamar,0dS5xeDefwoUNasLUHnCjR,Jim Jones,52,"['gangster rap', 'harlem hip hop', 'trap']"
J. Cole,0ME1RawvWt3qOJnYnxVqeh,Beanie Sigel,48,"['battle rap', 'east coast hip hop', 'philly rap']"
A$AP Rocky,0G070wUUUBptmqGEKAAUVx,The LOX,49,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Logic,1v5GjwTFYg32CjekmWWm0d,Mase,61,"['contemporary r&b', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']"
Drake,4QorJVeBcR8p3rOveZtpSk,Joe Budden,46,"['battle rap', 'new jersey rap']"
21 Savage,223Mhyb0sPNAo3yQHHcQOl,Jermaine Dupri,55,"['atl hip hop', 'contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']"
Trippie Redd,50NoVNy9GU1lCrDV8iGpyu,The Diplomats,42,"['hardcore hip hop', 'harlem hip hop', 'southern hip hop']"
Mac Miller,54heUC6BlH6ykf1dTGLiNJ,Memphis Bleek,44,['east coast hip hop']
XXXTENTACION,4VmEWwd8y9MCLwexFMdpwt,Fat Joe,65,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
The Kid LAROI,7xTKLpo7UCzXSnlH7fOIoM,Papoose,43,"['battle rap', 'dirty south rap']"
Swae Lee,3t5QLYg3fqvohxXt7q1niX,Swizz Beatz,59,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']"
Lil Yachty,3PyWEKLWI0vHPmoNrIX0QE,Chingy,55,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']"
DaBaby,5NIhgQ08PBzMux08ndi8Ae,Shyne,41,"['gangster rap', 'hardcore hip hop', 'hip pop', 'jewish hip hop', 'southern hip hop']"
Lil Skies,2UfnNeVHKTADkbaZ8rppkt,N.O.R.E.,52,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'southern hip hop']"
The Game,7xTKLpo7UCzXSnlH7fOIoM,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
G-Unit,2yQf6b8hxahZaT5dHlWaB1,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Lloyd Banks,6FD0unjzGQhX3b6eMccMJe,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Fat Joe,4iCwCMnqsNZ6atvRiADgtn,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
Young Buck,50NoVNy9GU1lCrDV8iGpyu,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
Xzibit,6ns6XAOsw4B0nDUIovAOUO,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Nate Dogg,4OBbOrkD4geIjOLrICN3wO,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Jadakiss,10Khz9BDdDT2mzm3330Cvu,Snoop Dogg,79,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
Obie Trice,3PyWEKLWI0vHPmoNrIX0QE,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Fabolous,6wmTMxyKDHCbnoxy4n66rb,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
Makaveli,2kqVmaPdvLEcfaT9oibK27,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Juelz Santana,2Xu7q46Hf02xOoEIm4E1Qs,50 Cent,80,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
Busta Rhymes,2gINJ8xw86xawPyGvx1bla,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
T.I.,0ME1RawvWt3qOJnYnxVqeh,DMX,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Method Man,1YfEcTuGvBQ8xSD1f53UnK,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Cassidy,0G070wUUUBptmqGEKAAUVx,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
DMX,0dS5xeDefwoUNasLUHnCjR,The Game,69,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Redman,6O2zJ0tId7g07yzHtX0yap,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
Cam'ron,1BH45DVSTeGBvcYXNCd67g,Busta Rhymes,68,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Tony Yayo,4Otx4bRLSfpah5kX8hdgDC,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Warren G,0lEssBAxQl2In4RpaB1C2Y,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
Cordae,3ZotbHeyVQKxQCPDJuQ4SU,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Dreamville,67ei8ib6PLT1w3OkhIb4fB,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
YBN Nahmir,0Mz5XE0kb1GBnbLQm2VbcO,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
JID,1020a42xVklY6c56imNcaa,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
IDK,78xUyw6FkVZrRAtziFdtdu,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
EARTHGANG,3fJ60AcIgLzQkVitEvA7uq,2Pac,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Almighty Jay,6DJEUXZm0e2rAohdoZ5Voo,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Bas,3BeQqzKdlARoOd6y30kCO2,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Comethazine,1Z8ODXyhEBi3WynYw0Rya6,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Denzel Curry,5DKuVtlpDH0agZQUFDy8O7,Big Pun,58,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
Flipp Dinero,4s8ZGMVf3OiPktSP4ulpqU,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
Saba,0s9MrSopEoAn8JqwBipgdO,Busta Rhymes,68,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
MadeinTYO,0IVcLMMbm05VIjnzPkGCyp,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Rich The Kid,2yQf6b8hxahZaT5dHlWaB1,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Famous Dex,6FD0unjzGQhX3b6eMccMJe,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
WESTSIDE BOOGIE,3PyWEKLWI0vHPmoNrIX0QE,Ol' Dirty Bastard,62,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Amin�,2S3kEShbYaNGvSyJdd7sJg,Naughty By Nature,55,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Kota the Friend,2ht3wxeT69CzyKFChNnNAB,DMX,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Lute,2J257euzcjnDLipsyJH3F2,Snoop Dogg,79,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
REASON,4VmEWwd8y9MCLwexFMdpwt,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Ski Mask The Slump God,4iCwCMnqsNZ6atvRiADgtn,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
Nate Dogg,50NoVNy9GU1lCrDV8iGpyu,ICE-T,44,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'west coast rap']"
Tha Dogg Pound,4OBbOrkD4geIjOLrICN3wO,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Kurupt,10Khz9BDdDT2mzm3330Cvu,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Warren G,2VX0o9LDIVmKIgpnwdJpOJ,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Xzibit,2yQf6b8hxahZaT5dHlWaB1,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Mack 10,6FD0unjzGQhX3b6eMccMJe,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Tha Eastsidaz,3PyWEKLWI0vHPmoNrIX0QE,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Daz Dillinger,2bwR166mSJEJrYJqfyust3,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
DJ Quik,6ns6XAOsw4B0nDUIovAOUO,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
WC,1BH45DVSTeGBvcYXNCd67g,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Westside Connection,0dS5xeDefwoUNasLUHnCjR,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Redman,0ME1RawvWt3qOJnYnxVqeh,Snoop Dogg,79,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
Too $hort,3zpKjsMg2gw1St5WcWoUJN,2Pac,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Luniz,52karaTYZPcUZRPr3zy3X4,Busta Rhymes,68,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Method Man,2gINJ8xw86xawPyGvx1bla,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
G-Unit,6KVPfr3ujUkKOrJf4QeRWD,Naughty By Nature,55,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Scarface,0G070wUUUBptmqGEKAAUVx,LL COOL J,59,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
Naughty By Nature,0auu2itHTxEdAMRHvx7CyG,DMX,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Obie Trice,6wmTMxyKDHCbnoxy4n66rb,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
LL COOL J,2kqVmaPdvLEcfaT9oibK27,ICE-T,44,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'west coast rap']"
Big Pun,1v5GjwTFYg32CjekmWWm0d,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
NF,4OBbOrkD4geIjOLrICN3wO,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Sik World,223Mhyb0sPNAo3yQHHcQOl,MC Ren,50,['west coast rap']
Logic,4QorJVeBcR8p3rOveZtpSk,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
blackbear,6FD0unjzGQhX3b6eMccMJe,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Joyner Lucas,0G070wUUUBptmqGEKAAUVx,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Witt Lowry,0dS5xeDefwoUNasLUHnCjR,Thug Life,46,['gangster rap']
Machine Gun Kelly,0ME1RawvWt3qOJnYnxVqeh,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Dax,54heUC6BlH6ykf1dTGLiNJ,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
Hopsin,6ns6XAOsw4B0nDUIovAOUO,Mack 10,51,"['g funk', 'gangster rap', 'west coast rap']"
Tom MacDonald,4iCwCMnqsNZ6atvRiADgtn,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Alec Benjamin,2UfnNeVHKTADkbaZ8rppkt,DJ Quik,50,"['g funk', 'popping', 'west coast rap']"
G-Eazy,4hknFHNFp3UMm2Rbc6Ansf,Geto Boys,50,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop']"
Lucidious,0JYmatsiEQMn2v5KchV8u2,Kurupt,58,"['g funk', 'west coast rap']"
The Kid LAROI,099tLNCZZvtjC7myKD0mFp,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Juice WRLD,6KVPfr3ujUkKOrJf4QeRWD,The D.O.C.,39,"['g funk', 'gangster rap', 'old school hip hop']"
Tech N9ne,50NoVNy9GU1lCrDV8iGpyu,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
AJR,2p0Hf0MF8Nw8lwAXokczf0,Tha Eastsidaz,44,"['g funk', 'west coast rap']"
Token,6KVPfr3ujUkKOrJf4QeRWD,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Josh A,4GMgdB3vwbBOc42hbXEi9p,ICE-T,44,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'west coast rap']"
iamjakehill,0A7g2YbCA9FlyZvAG6VmKP,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Twenty One Pilots,30fiiwr2EeZp1tAhzYCmyM,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Wu-Tang Clan,3PyWEKLWI0vHPmoNrIX0QE,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Ol' Dirty Bastard,2BvzbqWWwLN11XGBYgDZzx,MC Ren,50,['west coast rap']
GZA,7xTKLpo7UCzXSnlH7fOIoM,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
RZA,0OtigLoCgLYvXnMxbE5qH5,Naughty By Nature,55,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Method Man,7HqrSDuI9lHuH1CDismTFg,Geto Boys,50,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop']"
Ghostface Killah,099tLNCZZvtjC7myKD0mFp,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Raekwon,3ScY9CQxNLQei8Umvpx5g6,Run�D.M.C.,57,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
Redman,3r0OeTcOw37N9juMYyyw39,Public Enemy,53,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop']"
Mobb Deep,50NoVNy9GU1lCrDV8iGpyu,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
KRS-One,10Khz9BDdDT2mzm3330Cvu,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Gang Starr,4akj4uteQQrrGxhX9Rjuyf,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Mos Def,1g8uGVofjr2ApBrI8OZhJf,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Inspectah Deck,5pnbUBPifNnlusY8kTBivi,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Rakim,0tCtGc5vt29zFZp6KXzN50,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Big L,2x8KDZdSONA3872CnhaAlX,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
A Tribe Called Quest,2yQf6b8hxahZaT5dHlWaB1,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Nas,4OBbOrkD4geIjOLrICN3wO,Krayzie Bone,54,"['dirty south rap', 'gangster rap', 'ohio hip hop']"
Onyx,0G070wUUUBptmqGEKAAUVx,Bizzy Bone,38,"['chicano rap', 'gangster rap', 'ohio hip hop', 'southern hip hop']"
Public Enemy,4iCwCMnqsNZ6atvRiADgtn,Master P,51,"['dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop']"
The Pharcyde,0ME1RawvWt3qOJnYnxVqeh,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Eric B. & Rakim,0dS5xeDefwoUNasLUHnCjR,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Migos,2yQf6b8hxahZaT5dHlWaB1,Layzie Bone,39,"['dirty south rap', 'ohio hip hop']"
Quavo,6FD0unjzGQhX3b6eMccMJe,Do Or Die,44,"['chicago rap', 'gangster rap', 'memphis hip hop', 'southern hip hop']"
Offset,5NIhgQ08PBzMux08ndi8Ae,Scarface,52,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop']"
Rae Sremmurd,0JYmatsiEQMn2v5KchV8u2,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Rich The Kid,50NoVNy9GU1lCrDV8iGpyu,Naughty By Nature,55,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Takeoff,5wwleY8YnxnutxOExPVoJb,Twista,63,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']"
Gucci Mane,6UEytD2shU7Z8fMKj08puK,Mack 10,51,"['g funk', 'gangster rap', 'west coast rap']"
Young Thug,6CsOL9C9iLL0eWKINlDxzQ,Kurupt,58,"['g funk', 'west coast rap']"
Desiigner,2p0Hf0MF8Nw8lwAXokczf0,DJ Quik,50,"['g funk', 'popping', 'west coast rap']"
Lil Yachty,099tLNCZZvtjC7myKD0mFp,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Kodak Black,7xTKLpo7UCzXSnlH7fOIoM,Tha Dogg Pound,48,"['g funk', 'west coast rap']"
A$AP Ferg,6VimeBsWv0rmWzxd6roZZC,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
YG,5PtIZ9EIXAYnZKhBZZuRsA,JUVENILE,56,"['bounce', 'crunk', 'dirty south rap', 'new orleans rap', 'southern hip hop', 'trap']"
Ty Dolla $ign,3PyWEKLWI0vHPmoNrIX0QE,LL COOL J,59,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
2 Chainz,2gINJ8xw86xawPyGvx1bla,Trick Daddy,54,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']"
Quality Control,1Z8ODXyhEBi3WynYw0Rya6,Thug Life,46,['gangster rap']
Bobby Shmurda,7yk35uHNQclPXFGFoTU44w,Tha Eastsidaz,44,"['g funk', 'west coast rap']"
A$AP Mob,3ZotbHeyVQKxQCPDJuQ4SU,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
Meek Mill,0Mz5XE0kb1GBnbLQm2VbcO,Kurupt,58,"['g funk', 'west coast rap']"
Mike WiLL Made-It,0gqIrDRL7CEPBWMmkuZPdQ,Outlawz,61,['gangster rap']
Gunna,67ei8ib6PLT1w3OkhIb4fB,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Dreamville,78xUyw6FkVZrRAtziFdtdu,Mack 10,51,"['g funk', 'gangster rap', 'west coast rap']"
Bas,5cMgGlA1xGyeAB2ctYlRdZ,Tha Dogg Pound,48,"['g funk', 'west coast rap']"
Lute,0lEssBAxQl2In4RpaB1C2Y,Scarface,52,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop']"
EARTHGANG,6jHG1YQkqgojdEzerwvrVv,Bone Thugs-N-Harmony,63,"['gangster rap', 'hip hop', 'ohio hip hop', 'rap']"
Spillage Village,3fJ60AcIgLzQkVitEvA7uq,DJ Quik,50,"['g funk', 'popping', 'west coast rap']"
JID,5Rzqmz1zAszembFHGZQuAt,Too $hort,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Cozz,0IVcLMMbm05VIjnzPkGCyp,G-Unit,59,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
REASON,2GHclqNVjqGuiE5mA7BEoc,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Saba,1020a42xVklY6c56imNcaa,Master P,51,"['dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop']"
WESTSIDE BOOGIE,3BeQqzKdlARoOd6y30kCO2,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
IDK,2gINJ8xw86xawPyGvx1bla,Big Pun,58,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
Smino,6ns6XAOsw4B0nDUIovAOUO,WC,43,"['west coast rap']"
Kenny Mason,1W9qOBYRTfP7HcizWN43G1,Bizzy Bone,38,"['chicano rap', 'gangster rap', 'ohio hip hop', 'southern hip hop']"
Cordae,6wFId9Jhuf9AKVzWboOj2B,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Isaiah Rashad,67ei8ib6PLT1w3OkhIb4fB,Eazy-E,61,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Buddy,2S3kEShbYaNGvSyJdd7sJg,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Benny The Butcher,5DKuVtlpDH0agZQUFDy8O7,N.W.A.,62,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
Guapdad 4000,3ZotbHeyVQKxQCPDJuQ4SU,Xzibit,63,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Kota the Friend,0Mz5XE0kb1GBnbLQm2VbcO,Snoop Dogg,79,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
Omen,6vwJ3e6KaQAhLEpBPxCMBC,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Jay Rock,2GHclqNVjqGuiE5mA7BEoc,DMX,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Bas,1020a42xVklY6c56imNcaa,50 Cent,80,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
Bella Alubo,6DJEUXZm0e2rAohdoZ5Voo,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Cozz,3fJ60AcIgLzQkVitEvA7uq,Warren G,60,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
$ean Wire,4s8ZGMVf3OiPktSP4ulpqU,Busta Rhymes,68,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Athena Cage,3BeQqzKdlARoOd6y30kCO2,The Game,69,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Lute,0s9MrSopEoAn8JqwBipgdO,G-Unit,59,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
Spillage Village,78xUyw6FkVZrRAtziFdtdu,D12,62,"['detroit hip hop', 'gangster rap', 'hip hop']"
REASON,2yQf6b8hxahZaT5dHlWaB1,Makaveli,54,"['gangster rap', 'hip hop', 'singeli']"
Dreamville,56OMwqr8qaLIRH4ZrvvdXq,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Omen,4iCwCMnqsNZ6atvRiADgtn,2Pac,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
EARTHGANG,2gINJ8xw86xawPyGvx1bla,ICE-T,44,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'west coast rap']"
Genshin,6GEykX11lQqp92UVOQQCC7,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
VanJess,4oLZx5FplbgfM8DEe9U8LB,Westside Connection,54,"['g funk', 'gangster rap', 'west coast rap']"
WESTSIDE BOOGIE,4iCwCMnqsNZ6atvRiADgtn,Dr. Dre,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Buddy,4OBbOrkD4geIjOLrICN3wO,Ice Cube,71,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Saba,6ns6XAOsw4B0nDUIovAOUO,Nate Dogg,73,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
