main_artist,id,name,popularity,genres,relations
Kanye West,30fiiwr2EeZp1tAhzYCmyM,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","[{'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'genres': 'east coast hip hop, gangster rap, hip hop, pop rap, rap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'genres': 'conscious hip hop, hip hop, rap, west coast rap'}, {'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'genres': 'hip hop, rap'}, {'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'genres': 'lgbtq+ hip hop, neo soul'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'genres': 'conscious hip hop, hip hop, north carolina hip hop, rap'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'genres': 'rap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'genres': 'atl hip hop, hip hop, rap, southern hip hop, trap'}, {'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'genres': 'hip hop, rap, slap house'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'genres': 'hip hop, melodic rap, philly rap, rage rap, rap'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'genres': 'hip hop, new orleans rap, pop rap, rap, trap'}, {'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'genres': 'atl hip hop, atl trap, gangster rap, melodic rap, rap, trap'}]"
JAY-Z,3PyWEKLWI0vHPmoNrIX0QE,Kid Cudi,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']","[{'id': '20qISvAhX20dpIbOOzGK3q', 'name': 'Nas', 'genres': 'conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap'}, {'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop'}, {'id': '4OBJLual30L7gRl5UkeRcT', 'name': 'T.I.', 'genres': 'atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '1sBkRIssrMs1AbVkOJbc7a', 'name': 'Rick Ross', 'genres': 'dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap'}, {'id': '59wfkuBoNyhDMQGCljbUbA', 'name': 'Diddy', 'genres': 'dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap, trap'}, {'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'genres': 'east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap'}, {'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'genres': 'hip hop, new orleans rap, pop rap, rap, trap'}, {'id': '3ipn9JLAPI5GUEo4y4jcoi', 'name': 'Ludacris', 'genres': 'atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '1YfEcTuGvBQ8xSD1f53UnK', 'name': 'Busta Rhymes', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, pop rap, rap'}, {'id': '3ScY9CQxNLQei8Umvpx5g6', 'name': 'Fat Joe', 'genres': 'bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap'}, {'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'genres': 'chicago rap, hip hop, rap'}, {'id': '01QTIT5P1pFP3QnnFSdsJf', 'name': 'Lupe Fiasco', 'genres': 'chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop'}, {'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'Outkast', 'genres': 'atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop'}, {'id': '0NbfKEOTQCcwd6o7wSDOHI', 'name': 'The Game', 'genres': 'detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, queens hip hop'}, {'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'genres': 'atl hip hop, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '5pnbUBPifNnlusY8kTBivi', 'name': 'Jadakiss', 'genres': 'battle rap, east coast hip hop, trap'}, {'id': '0Mz5XE0kb1GBnbLQm2VbcO', 'name': 'Mos Def', 'genres': 'conscious hip hop, east coast hip hop, hip hop'}, {'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous', 'genres': 'gangster rap, hip hop, pop rap, rap, trap, urban contemporary'}]"
Nas,7xTKLpo7UCzXSnlH7fOIoM,Kendrick Lamar,86,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, queens hip hop'}, {'id': '0Mz5XE0kb1GBnbLQm2VbcO', 'name': 'Mos Def', 'genres': 'conscious hip hop, east coast hip hop, hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'genres': 'east coast hip hop, hardcore hip hop, harlem hip hop'}, {'id': '34EP7KEpOjXcM2TCat1ISk', 'name': 'Wu-Tang Clan', 'genres': 'east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap'}, {'id': '5cMgGlA1xGyeAB2ctYlRdZ', 'name': 'Gang Starr', 'genres': 'alternative hip hop, conscious hip hop, east coast hip hop, hip hop'}, {'id': '6FD0unjzGQhX3b6eMccMJe', 'name': 'Ghostface Killah', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '4VmEWwd8y9MCLwexFMdpwt', 'name': 'Method Man', 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '2GHclqNVjqGuiE5mA7BEoc', 'name': 'Common', 'genres': 'alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2Xu7q46Hf02xOoEIm4E1Qs', 'name': 'Big Pun', 'genres': 'bronx hip hop, east coast hip hop, hardcore hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '09hVIj6vWgoCDtT03h8ZCa', 'name': 'A Tribe Called Quest', 'genres': 'conscious hip hop, east coast hip hop, golden age hip hop, hip hop, jazz rap, queens hip hop'}, {'id': '0lEssBAxQl2In4RpaB1C2Y', 'name': 'Talib Kweli', 'genres': 'conscious hip hop, east coast hip hop'}, {'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '7HqrSDuI9lHuH1CDismTFg', 'name': 'AZ', 'genres': 'alternative hip hop, hardcore hip hop, hip hop'}, {'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop'}, {'id': '5pnbUBPifNnlusY8kTBivi', 'name': 'Jadakiss', 'genres': 'battle rap, east coast hip hop, trap'}, {'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'genres': 'east coast hip hop, gangster rap, hip hop, pop rap, rap'}]"
Mobb Deep,2yQf6b8hxahZaT5dHlWaB1,A$AP Rocky,79,"['east coast hip hop', 'hip hop', 'rap', 'trap']","[{'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'genres': 'east coast hip hop, hardcore hip hop, harlem hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2Xu7q46Hf02xOoEIm4E1Qs', 'name': 'Big Pun', 'genres': 'bronx hip hop, east coast hip hop, hardcore hip hop'}, {'id': '6FD0unjzGQhX3b6eMccMJe', 'name': 'Ghostface Killah', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '4VmEWwd8y9MCLwexFMdpwt', 'name': 'Method Man', 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '6KVPfr3ujUkKOrJf4QeRWD', 'name': 'Capone-N-Noreaga', 'genres': 'east coast hip hop, queens hip hop'}, {'id': '4iCwCMnqsNZ6atvRiADgtn', 'name': 'RZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '5cMgGlA1xGyeAB2ctYlRdZ', 'name': 'Gang Starr', 'genres': 'alternative hip hop, conscious hip hop, east coast hip hop, hip hop'}, {'id': '1BH45DVSTeGBvcYXNCd67g', 'name': 'M.O.P.', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '10Khz9BDdDT2mzm3330Cvu', 'name': 'Onyx', 'genres': 'east coast hip hop, hardcore hip hop, queens hip hop'}, {'id': '7HqrSDuI9lHuH1CDismTFg', 'name': 'AZ', 'genres': 'alternative hip hop, hardcore hip hop, hip hop'}, {'id': '2gINJ8xw86xawPyGvx1bla', 'name': 'KRS-One', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '0Mz5XE0kb1GBnbLQm2VbcO', 'name': 'Mos Def', 'genres': 'conscious hip hop, east coast hip hop, hip hop'}, {'id': '4OBbOrkD4geIjOLrICN3wO', 'name': 'Inspectah Deck', 'genres': 'east coast hip hop'}, {'id': '6jHG1YQkqgojdEzerwvrVv', 'name': 'Eric B. & Rakim', 'genres': 'bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '099tLNCZZvtjC7myKD0mFp', 'name': 'Kool G Rap', 'genres': 'east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop'}]"
Mos Def,2Xu7q46Hf02xOoEIm4E1Qs,Baby Keem,75,"['hip hop', 'rap']","[{'id': '67ei8ib6PLT1w3OkhIb4fB', 'name': 'Black Star', 'genres': 'east coast hip hop, hip hop, political hip hop'}, {'id': '0lEssBAxQl2In4RpaB1C2Y', 'name': 'Talib Kweli', 'genres': 'conscious hip hop, east coast hip hop'}, {'id': '3ZotbHeyVQKxQCPDJuQ4SU', 'name': 'Q-Tip', 'genres': 'east coast hip hop, queens hip hop'}, {'id': '2GHclqNVjqGuiE5mA7BEoc', 'name': 'Common', 'genres': 'alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop'}, {'id': '78xUyw6FkVZrRAtziFdtdu', 'name': 'The Roots', 'genres': 'conscious hip hop, east coast hip hop, hip hop, philly rap, political hip hop'}, {'id': '4iCwCMnqsNZ6atvRiADgtn', 'name': 'RZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '6FD0unjzGQhX3b6eMccMJe', 'name': 'Ghostface Killah', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '1Z8ODXyhEBi3WynYw0Rya6', 'name': 'De La Soul', 'genres': 'east coast hip hop, golden age hip hop, hip hop, jazz rap'}, {'id': '2gINJ8xw86xawPyGvx1bla', 'name': 'KRS-One', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '5DKuVtlpDH0agZQUFDy8O7', 'name': 'Pharoahe Monch', 'genres': 'conscious hip hop, east coast hip hop, queens hip hop'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '5cMgGlA1xGyeAB2ctYlRdZ', 'name': 'Gang Starr', 'genres': 'alternative hip hop, conscious hip hop, east coast hip hop, hip hop'}, {'id': '7yk35uHNQclPXFGFoTU44w', 'name': 'The Pharcyde', 'genres': 'alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}, {'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '3fJ60AcIgLzQkVitEvA7uq', 'name': 'Pete Rock & C.L. Smooth', 'genres': 'east coast hip hop, jazz rap'}, {'id': '6jHG1YQkqgojdEzerwvrVv', 'name': 'Eric B. & Rakim', 'genres': 'bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '1020a42xVklY6c56imNcaa', 'name': 'Slum Village', 'genres': 'alternative hip hop, detroit hip hop, hardcore hip hop, hip hop'}]"
Rakim,6FD0unjzGQhX3b6eMccMJe,"Tyler, The Creator",82,"['hip hop', 'rap']","[{'id': '6jHG1YQkqgojdEzerwvrVv', 'name': 'Eric B. & Rakim', 'genres': 'bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '099tLNCZZvtjC7myKD0mFp', 'name': 'Kool G Rap', 'genres': 'east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop'}, {'id': '6futYSDVulYR2PktBjTB5W', 'name': 'Big Daddy Kane', 'genres': 'east coast hip hop, golden age hip hop, hardcore hip hop, old school hip hop'}, {'id': '3zpKjsMg2gw1St5WcWoUJN', 'name': 'EPMD', 'genres': 'east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '2gINJ8xw86xawPyGvx1bla', 'name': 'KRS-One', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2VX0o9LDIVmKIgpnwdJpOJ', 'name': 'Erick Sermon', 'genres': 'hardcore hip hop, hip hop'}, {'id': '4OBbOrkD4geIjOLrICN3wO', 'name': 'Inspectah Deck', 'genres': 'east coast hip hop'}, {'id': '4iCwCMnqsNZ6atvRiADgtn', 'name': 'RZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '7HqrSDuI9lHuH1CDismTFg', 'name': 'AZ', 'genres': 'alternative hip hop, hardcore hip hop, hip hop'}, {'id': '2bwR166mSJEJrYJqfyust3', 'name': 'Keith Murray', 'genres': 'hardcore hip hop, hip hop'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}, {'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'genres': 'east coast hip hop, hardcore hip hop, harlem hip hop'}, {'id': '1W9qOBYRTfP7HcizWN43G1', 'name': 'Slick Rick', 'genres': 'bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop'}, {'id': '0auu2itHTxEdAMRHvx7CyG', 'name': 'Das EFX', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '3fJ60AcIgLzQkVitEvA7uq', 'name': 'Pete Rock & C.L. Smooth', 'genres': 'east coast hip hop, jazz rap'}, {'id': '4akj4uteQQrrGxhX9Rjuyf', 'name': 'Craig Mack', 'genres': 'gangster rap, hardcore hip hop, hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '4toEjJSZu1rbfX2hfVdZFA', 'name': 'Boogie Down Productions', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop'}, {'id': '3YyZFf9ZN2YbkqeZia8zHX', 'name': 'Brand Nubian', 'genres': 'conscious hip hop, east coast hip hop, golden age hip hop'}]"
Big L,6ns6XAOsw4B0nDUIovAOUO,Frank Ocean,81,"['lgbtq+ hip hop', 'neo soul']","[{'id': '7HqrSDuI9lHuH1CDismTFg', 'name': 'AZ', 'genres': 'alternative hip hop, hardcore hip hop, hip hop'}, {'id': '099tLNCZZvtjC7myKD0mFp', 'name': 'Kool G Rap', 'genres': 'east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '4OBbOrkD4geIjOLrICN3wO', 'name': 'Inspectah Deck', 'genres': 'east coast hip hop'}, {'id': '2Xu7q46Hf02xOoEIm4E1Qs', 'name': 'Big Pun', 'genres': 'bronx hip hop, east coast hip hop, hardcore hip hop'}, {'id': '5cMgGlA1xGyeAB2ctYlRdZ', 'name': 'Gang Starr', 'genres': 'alternative hip hop, conscious hip hop, east coast hip hop, hip hop'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2p0Hf0MF8Nw8lwAXokczf0', 'name': 'Smif-N-Wessun', 'genres': 'east coast hip hop'}, {'id': '1wo9h8DP7M0M1orKuGZgWv', 'name': 'Masta Ace', 'genres': 'east coast hip hop'}, {'id': '6KVPfr3ujUkKOrJf4QeRWD', 'name': 'Capone-N-Noreaga', 'genres': 'east coast hip hop, queens hip hop'}, {'id': '6CsOL9C9iLL0eWKINlDxzQ', 'name': 'Jeru The Damaja', 'genres': 'alternative hip hop, east coast hip hop'}, {'id': '1C6G15UmVQMDGpYbdsf1Oi', 'name': 'Lord Finesse', 'genres': 'bronx hip hop, east coast hip hop, hardcore hip hop'}, {'id': '4iCwCMnqsNZ6atvRiADgtn', 'name': 'RZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '6FD0unjzGQhX3b6eMccMJe', 'name': 'Ghostface Killah', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2yN6bq26wynQcRuPkBYTDb', 'name': 'Black Moon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, queens hip hop'}, {'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '1BH45DVSTeGBvcYXNCd67g', 'name': 'M.O.P.', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}]"
Wu-Tang Clan,50NoVNy9GU1lCrDV8iGpyu,Playboi Carti,82,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']","[{'id': '50NoVNy9GU1lCrDV8iGpyu', 'name': ""Ol' Dirty Bastard"", 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '4iCwCMnqsNZ6atvRiADgtn', 'name': 'RZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '4VmEWwd8y9MCLwexFMdpwt', 'name': 'Method Man', 'genres': 'east coast hip hop, hardcore hip hop, hip hop'}, {'id': '6FD0unjzGQhX3b6eMccMJe', 'name': 'Ghostface Killah', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '7xTKLpo7UCzXSnlH7fOIoM', 'name': 'Redman', 'genres': 'east coast hip hop, hardcore hip hop, new jersey rap, wu fam'}, {'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, queens hip hop'}, {'id': '2gINJ8xw86xawPyGvx1bla', 'name': 'KRS-One', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '5cMgGlA1xGyeAB2ctYlRdZ', 'name': 'Gang Starr', 'genres': 'alternative hip hop, conscious hip hop, east coast hip hop, hip hop'}, {'id': '0Mz5XE0kb1GBnbLQm2VbcO', 'name': 'Mos Def', 'genres': 'conscious hip hop, east coast hip hop, hip hop'}, {'id': '4OBbOrkD4geIjOLrICN3wO', 'name': 'Inspectah Deck', 'genres': 'east coast hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'genres': 'east coast hip hop, hardcore hip hop, harlem hip hop'}, {'id': '09hVIj6vWgoCDtT03h8ZCa', 'name': 'A Tribe Called Quest', 'genres': 'conscious hip hop, east coast hip hop, golden age hip hop, hip hop, jazz rap, queens hip hop'}, {'id': '20qISvAhX20dpIbOOzGK3q', 'name': 'Nas', 'genres': 'conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap'}, {'id': '10Khz9BDdDT2mzm3330Cvu', 'name': 'Onyx', 'genres': 'east coast hip hop, hardcore hip hop, queens hip hop'}, {'id': '6Mo9PoU6svvhgEum7wh2Nd', 'name': 'Public Enemy', 'genres': 'conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '7yk35uHNQclPXFGFoTU44w', 'name': 'The Pharcyde', 'genres': 'alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap'}, {'id': '6jHG1YQkqgojdEzerwvrVv', 'name': 'Eric B. & Rakim', 'genres': 'bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop'}]"
Gang Starr,4VmEWwd8y9MCLwexFMdpwt,J. Cole,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']","[{'id': '3fJ60AcIgLzQkVitEvA7uq', 'name': 'Pete Rock & C.L. Smooth', 'genres': 'east coast hip hop, jazz rap'}, {'id': '6CsOL9C9iLL0eWKINlDxzQ', 'name': 'Jeru The Damaja', 'genres': 'alternative hip hop, east coast hip hop'}, {'id': '6GEykX11lQqp92UVOQQCC7', 'name': 'DJ Premier', 'genres': 'east coast hip hop, instrumental hip hop, jazz boom bap, turntablism'}, {'id': '6ns6XAOsw4B0nDUIovAOUO', 'name': 'GZA', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '67ei8ib6PLT1w3OkhIb4fB', 'name': 'Black Star', 'genres': 'east coast hip hop, hip hop, political hip hop'}, {'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'genres': 'east coast hip hop, hardcore hip hop, harlem hip hop'}, {'id': '6xyaria4AcxjRuJZLkWvMW', 'name': 'Guru', 'genres': 'boston hip hop, east coast hip hop, jazz rap'}, {'id': '3zpKjsMg2gw1St5WcWoUJN', 'name': 'EPMD', 'genres': 'east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '2gINJ8xw86xawPyGvx1bla', 'name': 'KRS-One', 'genres': 'bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop'}, {'id': '3PyWEKLWI0vHPmoNrIX0QE', 'name': 'Rakim', 'genres': 'east coast hip hop'}, {'id': '1wo9h8DP7M0M1orKuGZgWv', 'name': 'Masta Ace', 'genres': 'east coast hip hop'}, {'id': '3BeQqzKdlARoOd6y30kCO2', 'name': 'Pete Rock', 'genres': 'east coast hip hop, instrumental hip hop, jazz rap'}, {'id': '2p0Hf0MF8Nw8lwAXokczf0', 'name': 'Smif-N-Wessun', 'genres': 'east coast hip hop'}, {'id': '4OBbOrkD4geIjOLrICN3wO', 'name': 'Inspectah Deck', 'genres': 'east coast hip hop'}, {'id': '2yQf6b8hxahZaT5dHlWaB1', 'name': 'Raekwon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '0auu2itHTxEdAMRHvx7CyG', 'name': 'Das EFX', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '6jHG1YQkqgojdEzerwvrVv', 'name': 'Eric B. & Rakim', 'genres': 'bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop'}, {'id': '2yN6bq26wynQcRuPkBYTDb', 'name': 'Black Moon', 'genres': 'east coast hip hop, hardcore hip hop'}, {'id': '3YyZFf9ZN2YbkqeZia8zHX', 'name': 'Brand Nubian', 'genres': 'conscious hip hop, east coast hip hop, golden age hip hop'}, {'id': '099tLNCZZvtjC7myKD0mFp', 'name': 'Kool G Rap', 'genres': 'east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop'}]"
