main_artist,id,name,popularity,genres,relations
Michael Jackson,4FRnFYyWy6yzCXQySCsOfb,The Jacksons,55,"['disco', 'motown']","[{'id': '2yrbLiuBmc9j81lTX3XUuI', 'name': 'The Jacksons', 'genres': 'disco, motown'}, {'id': '5a2EaR3hamoenG9rDuVn8j', 'name': 'Prince', 'genres': 'funk, funk rock, minneapolis sound, rock, synth funk'}, {'id': '5lpH0xAS4fVfLkACg9DAuM', 'name': 'Wham!', 'genres': 'new romantic, new wave, new wave pop, soft rock'}, {'id': '4qwGe91Bz9K2T8jXTZ815W', 'name': 'Janet Jackson', 'genres': 'dance pop, r&b, urban contemporary'}, {'id': '19ra5tSw0tWufvUp8GotLo', 'name': 'George Michael', 'genres': 'new wave pop'}, {'id': '3VNITwohbvU5Wuy5PC6dsI', 'name': 'Kool & The Gang', 'genres': 'disco, funk, motown, soft rock, soul'}, {'id': '2iE18Oxc8YSumAU232n4rW', 'name': 'The Jackson 5', 'genres': 'motown, soul'}, {'id': '6tbjWDEIzxoDsBA1FuhfPW', 'name': 'Madonna', 'genres': 'dance pop, pop'}, {'id': '1dfeR4HaWDbWqFHLkxsg1d', 'name': 'Queen', 'genres': 'classic rock, glam rock, rock'}, {'id': '6XpaIBNiVzIetEPCWDvAFP', 'name': 'Whitney Houston', 'genres': 'pop'}, {'id': '7guDJrEfX3qb6FEbdPA5qi', 'name': 'Stevie Wonder', 'genres': 'motown, soul'}, {'id': '3PhoLpVuITZKcymswpck5b', 'name': 'Elton John', 'genres': 'glam rock, mellow gold, piano rock, rock'}, {'id': '1zuJe6b1roixEKMOtyrEak', 'name': 'Tina Turner', 'genres': 'soft rock'}, {'id': '3gMaNLQm7D9MornNILzdSl', 'name': 'Lionel Richie', 'genres': 'disco, soft rock'}, {'id': '4QQgXkCYTt3BlENzhyNETg', 'name': 'Earth, Wind & Fire', 'genres': 'disco, funk, jazz funk, soul'}, {'id': '7Ey4PD4MYsKc5I2dolUwbH', 'name': 'Aerosmith', 'genres': 'album rock, classic rock, hard rock, rock'}, {'id': '3WrFJ7ztbogyGnTHbHJFl2', 'name': 'The Beatles', 'genres': 'beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock'}, {'id': '58lV9VcRSjABbAbfWS6skp', 'name': 'Bon Jovi', 'genres': 'glam metal, rock'}, {'id': '31TPClRtHm23RisEBtV3X7', 'name': 'Justin Timberlake', 'genres': 'dance pop, pop'}, {'id': '43ZHCT0cAZBISjO8DG9PnE', 'name': 'Elvis Presley', 'genres': 'rock-and-roll, rockabilly'}]"
The Jacksons,0rKnxuiIepvjtMmrYYV2VA,Prince,68,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']","[{'id': '2iE18Oxc8YSumAU232n4rW', 'name': 'The Jackson 5', 'genres': 'motown, soul'}, {'id': '1VDurPMbOKrNU8mcMP4X1P', 'name': 'Jermaine Jackson', 'genres': 'disco'}, {'id': '6twIAGnYuIT1pncMAsXnEm', 'name': 'Commodores', 'genres': 'adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul'}, {'id': '3VNITwohbvU5Wuy5PC6dsI', 'name': 'Kool & The Gang', 'genres': 'disco, funk, motown, soft rock, soul'}, {'id': '0h9smro0z3HqUbD94jotU8', 'name': 'Smokey Robinson', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '3MdG05syQeRYPPcClLaUGl', 'name': 'Diana Ross', 'genres': 'adult standards, disco, motown, quiet storm, soft rock, soul'}, {'id': '2kreKea2n96dXjcyAU9j5N', 'name': 'The Pointer Sisters', 'genres': 'disco, girl group, hi-nrg, motown, new wave pop, soft rock'}, {'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '64CuUOOirKmdAYLQSfaOyr', 'name': 'The Emotions', 'genres': 'chicago soul, classic soul, disco, funk, girl group, motown, post-disco, quiet storm, soul, southern soul'}, {'id': '4qwGe91Bz9K2T8jXTZ815W', 'name': 'Janet Jackson', 'genres': 'dance pop, r&b, urban contemporary'}, {'id': '57bUPid8xztkieZfS7OlEV', 'name': 'The Supremes', 'genres': 'classic girl group, classic soul, disco, motown, soul'}, {'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '0FrpdcVlJQqibaz5HfBUrL', 'name': 'Rick James', 'genres': 'disco, funk, motown, p funk, quiet storm, soul, synth funk'}, {'id': '3REpOYo13YkVj1dFzda12A', 'name': 'Shalamar', 'genres': 'classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary'}, {'id': '6mQfAAqZGBzIfrmlZCeaYT', 'name': 'Chaka Khan', 'genres': 'disco, funk, neo soul, quiet storm, soul'}, {'id': '38h03gA85YYPeDPd9ER9rT', 'name': ""The O'Jays"", 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '6TKOZZDd5uV5KnyC5G4MUt', 'name': 'Smokey Robinson & The Miracles', 'genres': 'classic soul, motown, quiet storm, soul'}, {'id': '6is2U7I1jlI8PjxNZOHIMV', 'name': 'DeBarge', 'genres': 'contemporary r&b, funk, quiet storm, urban contemporary'}, {'id': '5fbhwqYYh4YwUoEs582mq5', 'name': 'The Spinners', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul, southern soul'}]"
The Jackson 5,5xO4f5QyPMYnCPRyRveBSD,Wham!,69,"['new romantic', 'new wave', 'new wave pop', 'soft rock']","[{'id': '2yrbLiuBmc9j81lTX3XUuI', 'name': 'The Jacksons', 'genres': 'disco, motown'}, {'id': '3MdG05syQeRYPPcClLaUGl', 'name': 'Diana Ross', 'genres': 'adult standards, disco, motown, quiet storm, soft rock, soul'}, {'id': '57bUPid8xztkieZfS7OlEV', 'name': 'The Supremes', 'genres': 'classic girl group, classic soul, disco, motown, soul'}, {'id': '3RwQ26hR2tJtA8F9p2n7jG', 'name': 'The Temptations', 'genres': 'memphis soul, motown, soul'}, {'id': '7fIvjotigTGWqjIz6EP1i4', 'name': 'Four Tops', 'genres': 'classic soul, disco, motown, quiet storm, soul'}, {'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '6TKOZZDd5uV5KnyC5G4MUt', 'name': 'Smokey Robinson & The Miracles', 'genres': 'classic soul, motown, quiet storm, soul'}, {'id': '6twIAGnYuIT1pncMAsXnEm', 'name': 'Commodores', 'genres': 'adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul'}, {'id': '0h9smro0z3HqUbD94jotU8', 'name': 'Smokey Robinson', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '3VNITwohbvU5Wuy5PC6dsI', 'name': 'Kool & The Gang', 'genres': 'disco, funk, motown, soft rock, soul'}, {'id': '7nwUJBm0HE4ZxD3f5cy5ok', 'name': 'Aretha Franklin', 'genres': 'classic soul, jazz blues, memphis soul, neo soul, soul, southern soul, vocal jazz'}, {'id': '5tTsrGPwQRWUsHR2Xf7Ke9', 'name': 'Natalie Cole', 'genres': 'adult standards, disco, quiet storm, soul, vocal jazz'}, {'id': '7GaxyUddsPok8BuhxN6OUW', 'name': 'James Brown', 'genres': 'funk, motown, soul'}, {'id': '5fbhwqYYh4YwUoEs582mq5', 'name': 'The Spinners', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul, southern soul'}, {'id': '6mQfAAqZGBzIfrmlZCeaYT', 'name': 'Chaka Khan', 'genres': 'disco, funk, neo soul, quiet storm, soul'}, {'id': '4QQgXkCYTt3BlENzhyNETg', 'name': 'Earth, Wind & Fire', 'genres': 'disco, funk, jazz funk, soul'}, {'id': '0FrpdcVlJQqibaz5HfBUrL', 'name': 'Rick James', 'genres': 'disco, funk, motown, p funk, quiet storm, soul, synth funk'}, {'id': '3koiLjNrgRTNbOwViDipeA', 'name': 'Marvin Gaye', 'genres': 'classic soul, motown, neo soul, northern soul, quiet storm, soul'}]"
Jermaine Jackson,4xOk8sG1KBfhKhR4BOq7Mc,Janet Jackson,62,"['dance pop', 'r&b', 'urban contemporary']","[{'id': '4FRnFYyWy6yzCXQySCsOfb', 'name': 'Rebbie Jackson', 'genres': ''}, {'id': '0rKnxuiIepvjtMmrYYV2VA', 'name': 'Stacy Lattisaw', 'genres': 'contemporary r&b, disco, funk, new jack swing, post-disco, quiet storm, urban contemporary'}, {'id': '5xO4f5QyPMYnCPRyRveBSD', 'name': 'El DeBarge', 'genres': 'contemporary r&b, new jack swing, quiet storm, urban contemporary'}, {'id': '4xOk8sG1KBfhKhR4BOq7Mc', 'name': 'Pia Zadora', 'genres': ''}, {'id': '0uMy5ZKVPBHauBYTTfCojq', 'name': 'Melba Moore', 'genres': 'disco, funk, post-disco, quiet storm, soul, urban contemporary'}, {'id': '2wh5Qu35PjDbJBqAv65RGa', 'name': 'Klymaxx', 'genres': 'contemporary r&b, minneapolis sound, new jack swing, quiet storm, urban contemporary'}, {'id': '71aKjsWKYqASAffyIQaocZ', 'name': 'Jody Watley', 'genres': 'contemporary r&b, freestyle, minneapolis sound, new jack swing, quiet storm, urban contemporary'}, {'id': '3REpOYo13YkVj1dFzda12A', 'name': 'Shalamar', 'genres': 'classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary'}, {'id': '2EURsXo9qlt1aMWlviGCRi', 'name': 'Ashford & Simpson', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul, urban contemporary'}, {'id': '6OQrOpxSIfPai3cFaN4v4P', 'name': 'Sheila E.', 'genres': 'disco, freestyle, funk, minneapolis sound, new jack swing, quiet storm, rock drums, urban contemporary'}, {'id': '6is2U7I1jlI8PjxNZOHIMV', 'name': 'DeBarge', 'genres': 'contemporary r&b, funk, quiet storm, urban contemporary'}, {'id': '1L56apXminRPJqnqBN0vhe', 'name': 'Morris Day', 'genres': 'funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary'}, {'id': '5uFqO7FceiE84xjEjFtQLX', 'name': 'Skyy', 'genres': 'classic soul, disco, funk, new jack swing, p funk, post-disco, quiet storm, soul, urban contemporary'}, {'id': '4R2ZUCVWjJs5ef9pjnCVC4', 'name': 'Cherrelle', 'genres': 'contemporary r&b, funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary'}, {'id': '3S78Gzhp1D01i1x2KGXrnh', 'name': 'Howard Hewett', 'genres': 'contemporary r&b, new jack swing, quiet storm, urban contemporary'}, {'id': '3O7IxMv6D9iFICSUa5w9X4', 'name': 'Chuckii Booker', 'genres': 'contemporary r&b, new jack swing'}, {'id': '135Rv69sEKYSUfBBaI7i3M', 'name': 'Kashif', 'genres': 'classic soul, disco, funk, new jack swing, p funk, post-disco, quiet storm, urban contemporary'}, {'id': '5jNGQ7VOU87x5402JjhTtd', 'name': 'Deniece Williams', 'genres': 'contemporary r&b, disco, funk, motown, post-disco, quiet storm, soul, urban contemporary'}, {'id': '702AvACMk5mieXIYlC2Gxx', 'name': 'Pebbles', 'genres': 'contemporary r&b, new jack swing'}, {'id': '4kEAjV4pCBOkoowYYQydvO', 'name': 'Club Nouveau', 'genres': 'contemporary r&b, freestyle, funk, new jack swing, post-disco, quiet storm, urban contemporary'}]"
Commodores,0uMy5ZKVPBHauBYTTfCojq,George Michael,70,['new wave pop'],"[{'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '0h9smro0z3HqUbD94jotU8', 'name': 'Smokey Robinson', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '5fbhwqYYh4YwUoEs582mq5', 'name': 'The Spinners', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul, southern soul'}, {'id': '38h03gA85YYPeDPd9ER9rT', 'name': ""The O'Jays"", 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '2O0Hw1WSMbskB5tD9aWah3', 'name': 'The Stylistics', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul'}, {'id': '7BFr36uI1dzJyo6tpa5Ued', 'name': 'The Chi-Lites', 'genres': 'chicago soul, classic soul, disco, funk, quiet storm, soul, southern soul'}, {'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '3VNITwohbvU5Wuy5PC6dsI', 'name': 'Kool & The Gang', 'genres': 'disco, funk, motown, soft rock, soul'}, {'id': '6TKOZZDd5uV5KnyC5G4MUt', 'name': 'Smokey Robinson & The Miracles', 'genres': 'classic soul, motown, quiet storm, soul'}, {'id': '1DpIDwg8FGD50N9Tfunfsf', 'name': 'The Manhattans', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul'}, {'id': '1OxJzMLmR9l5zPLap9OxuO', 'name': 'Rose Royce', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul'}, {'id': '7fIvjotigTGWqjIz6EP1i4', 'name': 'Four Tops', 'genres': 'classic soul, disco, motown, quiet storm, soul'}, {'id': '64CuUOOirKmdAYLQSfaOyr', 'name': 'The Emotions', 'genres': 'chicago soul, classic soul, disco, funk, girl group, motown, post-disco, quiet storm, soul, southern soul'}, {'id': '4TwHRCIu3Xg9fjS3l7owkp', 'name': 'The Gap Band', 'genres': 'disco, funk, motown, quiet storm, soul'}, {'id': '2EURsXo9qlt1aMWlviGCRi', 'name': 'Ashford & Simpson', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul, urban contemporary'}, {'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '53QzNeFpzAaXYnrDBbDrIp', 'name': 'The Isley Brothers', 'genres': 'classic soul, funk, motown, quiet storm, soul'}, {'id': '2YdVmtVBpIrv0N6WiBzSqm', 'name': 'Atlantic Starr', 'genres': 'contemporary r&b, new jack swing, quiet storm'}, {'id': '438JBZR1AR0l04AzcYW9gy', 'name': 'Harold Melvin & The Blue Notes', 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '3MdG05syQeRYPPcClLaUGl', 'name': 'Diana Ross', 'genres': 'adult standards, disco, motown, quiet storm, soft rock, soul'}]"
Kool & The Gang,2wh5Qu35PjDbJBqAv65RGa,Kool & The Gang,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']","[{'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '6twIAGnYuIT1pncMAsXnEm', 'name': 'Commodores', 'genres': 'adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul'}, {'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '4TwHRCIu3Xg9fjS3l7owkp', 'name': 'The Gap Band', 'genres': 'disco, funk, motown, quiet storm, soul'}, {'id': '0Xf8oDAJYd2D0k3NLI19OV', 'name': 'CHIC', 'genres': 'disco, funk, motown, soul'}, {'id': '0FrpdcVlJQqibaz5HfBUrL', 'name': 'Rick James', 'genres': 'disco, funk, motown, p funk, quiet storm, soul, synth funk'}, {'id': '2kreKea2n96dXjcyAU9j5N', 'name': 'The Pointer Sisters', 'genres': 'disco, girl group, hi-nrg, motown, new wave pop, soft rock'}, {'id': '3REpOYo13YkVj1dFzda12A', 'name': 'Shalamar', 'genres': 'classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary'}, {'id': '4QQgXkCYTt3BlENzhyNETg', 'name': 'Earth, Wind & Fire', 'genres': 'disco, funk, jazz funk, soul'}, {'id': '6mQfAAqZGBzIfrmlZCeaYT', 'name': 'Chaka Khan', 'genres': 'disco, funk, neo soul, quiet storm, soul'}, {'id': '0h9smro0z3HqUbD94jotU8', 'name': 'Smokey Robinson', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '6m30rs1IQqnWqV5nKMpU7U', 'name': 'Ohio Players', 'genres': 'classic soul, disco, funk, p funk, quiet storm, soul, southern soul'}, {'id': '5IDs1CK15HegSAhGEbSYXo', 'name': 'Billy Ocean', 'genres': 'disco, mellow gold, new romantic, new wave pop, soft rock, yacht rock'}, {'id': '38h03gA85YYPeDPd9ER9rT', 'name': ""The O'Jays"", 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '5fbhwqYYh4YwUoEs582mq5', 'name': 'The Spinners', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul, southern soul'}, {'id': '3tx8fyu3c4OBP5nejYtUOb', 'name': 'Average White Band', 'genres': 'classic soul, disco, funk, p funk, quiet storm, soul'}, {'id': '545idYhdloaSlLGBY8E9u2', 'name': 'Cameo', 'genres': 'disco, funk, motown, new jack swing, p funk, popping, post-disco, quiet storm, soul'}, {'id': '2yrbLiuBmc9j81lTX3XUuI', 'name': 'The Jacksons', 'genres': 'disco, motown'}, {'id': '2EURsXo9qlt1aMWlviGCRi', 'name': 'Ashford & Simpson', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul, urban contemporary'}]"
Smokey Robinson,71aKjsWKYqASAffyIQaocZ,The Jackson 5,64,"['motown', 'soul']","[{'id': '6TKOZZDd5uV5KnyC5G4MUt', 'name': 'Smokey Robinson & The Miracles', 'genres': 'classic soul, motown, quiet storm, soul'}, {'id': '6TqQLejnHXMGr7KcegxUND', 'name': 'The Miracles', 'genres': 'classic soul, disco, motown, quiet storm, rhythm and blues, soul, southern soul'}, {'id': '7BFr36uI1dzJyo6tpa5Ued', 'name': 'The Chi-Lites', 'genres': 'chicago soul, classic soul, disco, funk, quiet storm, soul, southern soul'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '5fbhwqYYh4YwUoEs582mq5', 'name': 'The Spinners', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul, southern soul'}, {'id': '2O0Hw1WSMbskB5tD9aWah3', 'name': 'The Stylistics', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul'}, {'id': '7fIvjotigTGWqjIz6EP1i4', 'name': 'Four Tops', 'genres': 'classic soul, disco, motown, quiet storm, soul'}, {'id': '0wbrRIw2po5DV4LeaHw55S', 'name': 'The Dells', 'genres': 'chicago soul, classic soul, disco, funk, quiet storm, soul, southern soul'}, {'id': '38h03gA85YYPeDPd9ER9rT', 'name': ""The O'Jays"", 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '6YPRXu1dazGYcSZv4HJEH4', 'name': 'The Delfonics', 'genres': 'classic soul, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '1cjZk1xXn3YCToNg3uJpA7', 'name': 'Mary Wells', 'genres': 'classic soul, motown, soul, southern soul'}, {'id': '1DpIDwg8FGD50N9Tfunfsf', 'name': 'The Manhattans', 'genres': 'classic soul, disco, funk, motown, philly soul, quiet storm, soul'}, {'id': '2EURsXo9qlt1aMWlviGCRi', 'name': 'Ashford & Simpson', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul, urban contemporary'}, {'id': '2Uuon75BhnuuxdKLYn4wHn', 'name': 'Eddie Kendricks', 'genres': 'classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul'}, {'id': '438JBZR1AR0l04AzcYW9gy', 'name': 'Harold Melvin & The Blue Notes', 'genres': 'classic soul, disco, funk, philly soul, quiet storm, soul, southern soul'}, {'id': '3FZn8Z2B7mfaSOU8NE62KR', 'name': 'David Ruffin', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '1Pe5hlKMCTULjosqZ6KanP', 'name': 'Martha Reeves & The Vandellas', 'genres': 'classic girl group, classic soul, motown, soul, southern soul'}, {'id': '2W8UTum7bU7ue6m0r14H97', 'name': 'The Dramatics', 'genres': 'classic soul, disco, funk, memphis soul, motown, p funk, post-disco, quiet storm, soul, southern soul'}, {'id': '57bUPid8xztkieZfS7OlEV', 'name': 'The Supremes', 'genres': 'classic girl group, classic soul, disco, motown, soul'}, {'id': '68kACMx6A3D2BYiO056MeQ', 'name': 'Teddy Pendergrass', 'genres': 'classic soul, funk, motown, philly soul, quiet storm, soul, urban contemporary'}]"
Diana Ross,3REpOYo13YkVj1dFzda12A,Madonna,77,"['dance pop', 'pop']","[{'id': '2JSjCHK79gdaiPWdKiNUNp', 'name': 'Dionne Warwick', 'genres': 'adult standards, brill building pop, disco, quiet storm, soft rock, vocal jazz'}, {'id': '57bUPid8xztkieZfS7OlEV', 'name': 'The Supremes', 'genres': 'classic girl group, classic soul, disco, motown, soul'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '5tTsrGPwQRWUsHR2Xf7Ke9', 'name': 'Natalie Cole', 'genres': 'adult standards, disco, quiet storm, soul, vocal jazz'}, {'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '2eogQKWWoohI3BSnoG7E2U', 'name': 'Donna Summer', 'genres': 'disco, hi-nrg, new wave pop, soft rock'}, {'id': '0W498bDDNlJIrYMKXdpLHA', 'name': 'Roberta Flack', 'genres': 'adult standards, classic soul, disco, quiet storm, soft rock, soul, vocal jazz'}, {'id': '2kreKea2n96dXjcyAU9j5N', 'name': 'The Pointer Sisters', 'genres': 'disco, girl group, hi-nrg, motown, new wave pop, soft rock'}, {'id': '0h9smro0z3HqUbD94jotU8', 'name': 'Smokey Robinson', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '6V6WCgi7waF55bJmylC4H5', 'name': 'Gloria Gaynor', 'genres': 'disco, soft rock'}, {'id': '6mQfAAqZGBzIfrmlZCeaYT', 'name': 'Chaka Khan', 'genres': 'disco, funk, neo soul, quiet storm, soul'}, {'id': '0ty0xha1dbprYIUAQufkFn', 'name': 'Patti LaBelle', 'genres': 'contemporary r&b, philly soul, quiet storm, r&b, soul, urban contemporary'}, {'id': '7fIvjotigTGWqjIz6EP1i4', 'name': 'Four Tops', 'genres': 'classic soul, disco, motown, quiet storm, soul'}, {'id': '6TKOZZDd5uV5KnyC5G4MUt', 'name': 'Smokey Robinson & The Miracles', 'genres': 'classic soul, motown, quiet storm, soul'}, {'id': '6twIAGnYuIT1pncMAsXnEm', 'name': 'Commodores', 'genres': 'adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul'}, {'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '75L9s8KVrhCNtBUkZFnDFW', 'name': 'Vanessa Williams', 'genres': 'contemporary r&b, quiet storm, urban contemporary'}, {'id': '0dCKce6tJJdHvlWnDMwzPW', 'name': 'Village People', 'genres': 'disco, new wave pop, soft rock'}, {'id': '5IDs1CK15HegSAhGEbSYXo', 'name': 'Billy Ocean', 'genres': 'disco, mellow gold, new romantic, new wave pop, soft rock, yacht rock'}, {'id': '3RwQ26hR2tJtA8F9p2n7jG', 'name': 'The Temptations', 'genres': 'memphis soul, motown, soul'}]"
The Pointer Sisters,2EURsXo9qlt1aMWlviGCRi,Queen,81,"['classic rock', 'glam rock', 'rock']","[{'id': '6gkWznnJkdkwRPVcmnrays', 'name': 'Sister Sledge', 'genres': 'disco, funk, philly soul, quiet storm, soul'}, {'id': '19xz1vcuKNjniGEftTOSSH', 'name': 'The Weather Girls', 'genres': 'disco, hi-nrg'}, {'id': '3oZa8Xs6IjlIUGLAhVyK4G', 'name': 'Irene Cara', 'genres': 'disco, new romantic, new wave pop, soft rock'}, {'id': '5IDs1CK15HegSAhGEbSYXo', 'name': 'Billy Ocean', 'genres': 'disco, mellow gold, new romantic, new wave pop, soft rock, yacht rock'}, {'id': '5dcOK4stT4JDkP6Dqhbz5s', 'name': 'Sheena Easton', 'genres': 'mellow gold, minneapolis sound, new romantic, new wave pop, soft rock'}, {'id': '18xgcedCGxFbqLbIQn5R8F', 'name': 'Miami Sound Machine', 'genres': 'disco, new romantic, new wave pop, soft rock, synthpop'}, {'id': '2eogQKWWoohI3BSnoG7E2U', 'name': 'Donna Summer', 'genres': 'disco, hi-nrg, new wave pop, soft rock'}, {'id': '0dCKce6tJJdHvlWnDMwzPW', 'name': 'Village People', 'genres': 'disco, new wave pop, soft rock'}, {'id': '6V6WCgi7waF55bJmylC4H5', 'name': 'Gloria Gaynor', 'genres': 'disco, soft rock'}, {'id': '3mQBpAOMWYqAZyxtyeo4Lo', 'name': 'KC & The Sunshine Band', 'genres': 'disco, mellow gold, new wave pop, soft rock, soul'}, {'id': '3MdG05syQeRYPPcClLaUGl', 'name': 'Diana Ross', 'genres': 'adult standards, disco, motown, quiet storm, soft rock, soul'}, {'id': '2zpFG5cvw00QmrYTUsjApa', 'name': 'The Three Degrees', 'genres': 'classic girl group, disco, motown, philly soul'}, {'id': '32lVGr0fSRGT6okLKHiP68', 'name': 'Taylor Dayne', 'genres': 'freestyle, hi-nrg, new romantic, new wave pop, soft rock, synthpop'}, {'id': '2EURsXo9qlt1aMWlviGCRi', 'name': 'Ashford & Simpson', 'genres': 'classic soul, disco, funk, motown, post-disco, quiet storm, soul, southern soul, urban contemporary'}, {'id': '0TF2NxkJZPQoX1H53rEFM1', 'name': 'Gladys Knight & The Pips', 'genres': 'classic soul, disco, funk, motown, quiet storm, soul'}, {'id': '3sc7iUG1Wwpwx7bHeZolgx', 'name': 'Bananarama', 'genres': 'girl group, hi-nrg, new romantic, new wave, new wave pop, soft rock'}, {'id': '3Dd6jD1AApgtNoU6SJWR7P', 'name': 'Anita Ward', 'genres': 'disco'}, {'id': '6qI4LTzMRpTxRzMZPvv2C6', 'name': 'Peaches & Herb', 'genres': 'classic soul, disco, funk, post-disco, quiet storm, soul'}, {'id': '2JSjCHK79gdaiPWdKiNUNp', 'name': 'Dionne Warwick', 'genres': 'adult standards, brill building pop, disco, quiet storm, soft rock, vocal jazz'}, {'id': '4PpmBoqphQusNFsxuVKb6j', 'name': 'Paula Abdul', 'genres': 'dance pop, new wave pop, soft rock'}]"
