main_artist,id,name,popularity,genres,relations
Kanye West,6DPYiyq5kWVQS4RGwxzPC7,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","[{'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'genres': 'east coast hip hop, gangster rap, hip hop, pop rap, rap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'genres': 'conscious hip hop, hip hop, rap, west coast rap'}, {'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'genres': 'hip hop, rap'}, {'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'genres': 'lgbtq+ hip hop, neo soul'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'genres': 'conscious hip hop, hip hop, north carolina hip hop, rap'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'genres': 'rap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'genres': 'atl hip hop, hip hop, rap, southern hip hop, trap'}, {'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'genres': 'hip hop, rap, slap house'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'genres': 'hip hop, melodic rap, philly rap, rage rap, rap'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'genres': 'hip hop, new orleans rap, pop rap, rap, trap'}, {'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'genres': 'atl hip hop, atl trap, gangster rap, melodic rap, rap, trap'}]"
JAY-Z,3Mcii5XWf6E0lrY3Uky4cA,Kid Cudi,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']","[{'id': '20qISvAhX20dpIbOOzGK3q', 'name': 'Nas', 'genres': 'conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap'}, {'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop'}, {'id': '4OBJLual30L7gRl5UkeRcT', 'name': 'T.I.', 'genres': 'atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '1sBkRIssrMs1AbVkOJbc7a', 'name': 'Rick Ross', 'genres': 'dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap'}, {'id': '59wfkuBoNyhDMQGCljbUbA', 'name': 'Diddy', 'genres': 'dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap, trap'}, {'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'genres': 'east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap'}, {'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'genres': 'hip hop, new orleans rap, pop rap, rap, trap'}, {'id': '3ipn9JLAPI5GUEo4y4jcoi', 'name': 'Ludacris', 'genres': 'atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '1YfEcTuGvBQ8xSD1f53UnK', 'name': 'Busta Rhymes', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, pop rap, rap'}, {'id': '3ScY9CQxNLQei8Umvpx5g6', 'name': 'Fat Joe', 'genres': 'bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap'}, {'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'genres': 'chicago rap, hip hop, rap'}, {'id': '01QTIT5P1pFP3QnnFSdsJf', 'name': 'Lupe Fiasco', 'genres': 'chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop'}, {'id': '1G9G7WwrXka3Z1r7aIDjI7', 'name': 'Outkast', 'genres': 'atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop'}, {'id': '0NbfKEOTQCcwd6o7wSDOHI', 'name': 'The Game', 'genres': 'detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '6O2zJ0tId7g07yzHtX0yap', 'name': 'Mobb Deep', 'genres': 'east coast hip hop, hardcore hip hop, hip hop, queens hip hop'}, {'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'genres': 'atl hip hop, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '5pnbUBPifNnlusY8kTBivi', 'name': 'Jadakiss', 'genres': 'battle rap, east coast hip hop, trap'}, {'id': '0Mz5XE0kb1GBnbLQm2VbcO', 'name': 'Mos Def', 'genres': 'conscious hip hop, east coast hip hop, hip hop'}, {'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous', 'genres': 'gangster rap, hip hop, pop rap, rap, trap, urban contemporary'}]"
Kid Cudi,1Oa0bMld0A3u5OTYfMzp5h,Kendrick Lamar,86,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","[{'id': '2hPgGN4uhvXAxiXQBIXOmE', 'name': 'KIDS SEE GHOSTS', 'genres': 'rap'}, {'id': '5IcR3N7QB1j6KBL8eImZ8m', 'name': 'ScHoolboy Q', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop'}, {'id': '01QTIT5P1pFP3QnnFSdsJf', 'name': 'Lupe Fiasco', 'genres': 'chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop'}, {'id': '6fxyWrfmjcbj5d12gXeiNV', 'name': 'Denzel Curry', 'genres': 'dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'genres': 'drumless hip hop, experimental hip hop, hip hop, rap, underground hip hop'}, {'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples', 'genres': 'conscious hip hop, hip hop, rap, underground hip hop'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '5dHt1vcEm9qb8fCyLcB3HL', 'name': 'A$AP Ferg', 'genres': 'hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'genres': 'hip hop, rap, tennessee hip hop, underground hip hop'}, {'id': '7yO4IdJjCEPz7YgZMe25iS', 'name': 'A$AP Mob', 'genres': 'hip hop, rap, southern hip hop, trap'}, {'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'genres': 'hip hop, pop rap, rap, underground hip hop'}, {'id': '3Gm5F95VdRxW3mqCn8RPBJ', 'name': 'Aminé', 'genres': 'pop rap, portland hip hop, rap, underground hip hop'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '5xpkLC1MxiPRiIJUDEzuVm', 'name': 'Odd Future', 'genres': 'hip hop, underground hip hop'}, {'id': '1Bl6wpkWCQ4KVgnASpvzzA', 'name': 'BROCKHAMPTON', 'genres': 'boy band, rap'}]"
Kendrick Lamar,7B4hKK0S9QYnaoqa9OuwgX,A$AP Rocky,79,"['east coast hip hop', 'hip hop', 'rap', 'trap']","[{'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'genres': 'conscious hip hop, hip hop, north carolina hip hop, rap'}, {'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'genres': 'hip hop, rap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'genres': 'chicago rap, hip hop, rap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'genres': 'lgbtq+ hip hop, neo soul'}, {'id': '5IcR3N7QB1j6KBL8eImZ8m', 'name': 'ScHoolboy Q', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'genres': 'atl hip hop, hip hop, rap, southern hip hop, trap'}, {'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'genres': 'rap'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'genres': 'detroit hip hop, hip hop, pop rap, r&b, rap, trap'}, {'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'genres': 'east coast hip hop, gangster rap, hip hop, pop rap, rap'}, {'id': '6oMuImdp5ZcFhWP0ESe6mG', 'name': 'Migos', 'genres': 'atl hip hop, hip hop, pop rap, rap, trap'}, {'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'genres': 'hip hop, pop rap, rap, underground hip hop'}]"
A$AP Rocky,4EnEZVjo3w1cwcQYePccay,Baby Keem,75,"['hip hop', 'rap']","[{'id': '5dHt1vcEm9qb8fCyLcB3HL', 'name': 'A$AP Ferg', 'genres': 'hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '7yO4IdJjCEPz7YgZMe25iS', 'name': 'A$AP Mob', 'genres': 'hip hop, rap, southern hip hop, trap'}, {'id': '5IcR3N7QB1j6KBL8eImZ8m', 'name': 'ScHoolboy Q', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'genres': 'gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '6fxyWrfmjcbj5d12gXeiNV', 'name': 'Denzel Curry', 'genres': 'dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop'}, {'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'genres': 'atl hip hop, atl trap, gangster rap, melodic rap, rap, trap'}, {'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'genres': 'drumless hip hop, experimental hip hop, hip hop, rap, underground hip hop'}, {'id': '15iVAtD3s3FsQR4w1v6M0P', 'name': 'Chief Keef', 'genres': 'chicago bop, chicago drill, chicago rap, drill, hip hop, rap, southern hip hop, trap'}, {'id': '6icQOAFXDZKsumw3YXyusw', 'name': 'Lil Yachty', 'genres': 'atl hip hop, melodic rap, rap, trap'}, {'id': '68kEuyFKyqrdQQLLsmiatm', 'name': 'Vince Staples', 'genres': 'conscious hip hop, hip hop, rap, underground hip hop'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '6oMuImdp5ZcFhWP0ESe6mG', 'name': 'Migos', 'genres': 'atl hip hop, hip hop, pop rap, rap, trap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver', 'genres': 'pop rap, rap, trap'}, {'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'genres': 'conscious hip hop, hip hop, rap, west coast rap'}, {'id': '7iZtZyCzp3LItcw1wtPI3D', 'name': 'Rae Sremmurd', 'genres': 'melodic rap, mississippi hip hop, pop rap, rap, trap'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'genres': 'atl hip hop, hip hop, pop rap, rap, southern hip hop, trap'}]"
Baby Keem,5me0Irg2ANcsgc93uaYrpb,"Tyler, The Creator",82,"['hip hop', 'rap']","[{'id': '6U3ybJ9UHNKEdsH7ktGBZ7', 'name': 'JID', 'genres': 'hip hop, pop rap, rap, underground hip hop'}, {'id': '3x3jSlhyv5CiCZDZlaTq0M', 'name': 'Pi’erre Bourne', 'genres': 'melodic rap'}, {'id': '46HzS7yz0c9udVwtbHk1sx', 'name': 'Cochise', 'genres': 'plugg, pluggnb, rage rap'}, {'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver', 'genres': 'pop rap, rap, trap'}, {'id': '5IbEL2xjRtKsunfmsahLuO', 'name': '$NOT', 'genres': 'aesthetic rap, cloud rap, florida rap, underground hip hop'}, {'id': '5BwsX8bXOFC1YnqSlyfOKM', 'name': 'redveil', 'genres': 'chill abstract hip hop, indie hip hop'}, {'id': '6fxyWrfmjcbj5d12gXeiNV', 'name': 'Denzel Curry', 'genres': 'dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop'}, {'id': '1iNqsUDUraNWrj00bqssQG', 'name': 'Dreamville', 'genres': 'hip hop, pop rap, rap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '3gBZUcNeVumkeeJ19CY2sX', 'name': 'Ken Carson', 'genres': 'rage rap'}, {'id': '0ABk515kENDyATUdpCKVfW', 'name': 'Westside Gunn', 'genres': 'alternative hip hop, boom bap, buffalo hip hop, drumless hip hop, hip hop, upstate ny rap'}, {'id': '5tQMB0cuNXdCtzovGt55uD', 'name': 'LUCKI', 'genres': 'plugg'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '5yPzzu25VzEk8qrGTLIrE1', 'name': 'Young Nudy', 'genres': 'pluggnb, rap, trap'}, {'id': '1HPW4jeRjXBFRoUnSvBzoD', 'name': 'Destroy Lonely', 'genres': 'rage rap'}, {'id': '2rwALQ1SXdfUWPUd6WOfYS', 'name': 'Aaron May', 'genres': ''}, {'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'genres': 'rap'}, {'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'genres': 'hip hop, rap, tennessee hip hop, underground hip hop'}, {'id': '1ybINI1qPiFbwDXamRtwxD', 'name': 'Smino', 'genres': 'alternative r&b'}, {'id': '0huGjMyP507tBCARyzSkrv', 'name': 'Cordae', 'genres': 'hip hop, pop rap, rap, trap, underground hip hop'}]"
"Tyler, The Creator",1YfEcTuGvBQ8xSD1f53UnK,Frank Ocean,81,"['lgbtq+ hip hop', 'neo soul']","[{'id': '57vWImR43h4CaDao012Ofp', 'name': 'Steve Lacy', 'genres': 'afrofuturism'}, {'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'genres': 'lgbtq+ hip hop, neo soul'}, {'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'genres': 'drumless hip hop, experimental hip hop, hip hop, rap, underground hip hop'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '2pAWfrd7WFF3XhVt9GooDL', 'name': 'MF DOOM', 'genres': 'alternative hip hop, east coast hip hop, hip hop, instrumental hip hop'}, {'id': '5xpkLC1MxiPRiIJUDEzuVm', 'name': 'Odd Future', 'genres': 'hip hop, underground hip hop'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '3Sz7ZnJQBIHsXLUSo0OQtM', 'name': 'Mac DeMarco', 'genres': 'edmonton indie, lo-fi indie, pov: indie'}, {'id': '1Bl6wpkWCQ4KVgnASpvzzA', 'name': 'BROCKHAMPTON', 'genres': 'boy band, rap'}, {'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'genres': 'r&b, rap'}, {'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'genres': 'atl hip hop, plugg, pluggnb, rage rap, rap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '1U1el3k54VvEUzo3ybLPlM', 'name': 'Kali Uchis', 'genres': 'colombian pop'}, {'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'genres': 'conscious hip hop, hip hop, rap, west coast rap'}, {'id': '78rUTD7y6Cy67W1RVzYs7t', 'name': 'PinkPantheress', 'genres': 'bedroom pop'}, {'id': '6fxyWrfmjcbj5d12gXeiNV', 'name': 'Denzel Curry', 'genres': 'dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop'}, {'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'genres': 'chicago rap, hip hop, rap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}]"
Frank Ocean,3q7HBObVc0L8jNeTe5Gofh,Playboi Carti,82,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']","[{'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'genres': 'hip hop, rap'}, {'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'genres': 'r&b, rap'}, {'id': '57vWImR43h4CaDao012Ofp', 'name': 'Steve Lacy', 'genres': 'afrofuturism'}, {'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '1Bl6wpkWCQ4KVgnASpvzzA', 'name': 'BROCKHAMPTON', 'genres': 'boy band, rap'}, {'id': '20wkVLutqVOYrc0kxFs7rA', 'name': 'Daniel Caesar', 'genres': 'canadian contemporary r&b'}, {'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'genres': 'drumless hip hop, experimental hip hop, hip hop, rap, underground hip hop'}, {'id': '4LLpKhyESsyAXpc4laK94U', 'name': 'Mac Miller', 'genres': 'hip hop, pittsburgh rap, pop rap, rap'}, {'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel', 'genres': 'r&b, urban contemporary'}, {'id': '7GN9PivdemQRKjDt4z5Zv8', 'name': 'The Internet', 'genres': 'alternative r&b, lgbtq+ hip hop'}, {'id': '13ubrt8QOOCPljQ2FL1Kca', 'name': 'A$AP Rocky', 'genres': 'east coast hip hop, hip hop, rap, trap'}, {'id': '2P5sC9cVZDToPxyomzF1UH', 'name': 'Joey Bada$$', 'genres': 'conscious hip hop, hip hop, rap'}, {'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'genres': 'hip hop, ohio hip hop, pop rap, rap'}, {'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'genres': 'chicago rap, conscious hip hop, hip hop, pop rap, rap'}, {'id': '5xpkLC1MxiPRiIJUDEzuVm', 'name': 'Odd Future', 'genres': 'hip hop, underground hip hop'}, {'id': '2ICR2m4hOBPhaYiZB3rnLW', 'name': 'Sonder', 'genres': 'experimental r&b'}, {'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'genres': 'conscious hip hop, hip hop, rap, west coast rap'}, {'id': '1U1el3k54VvEUzo3ybLPlM', 'name': 'Kali Uchis', 'genres': 'colombian pop'}, {'id': '3Gm5F95VdRxW3mqCn8RPBJ', 'name': 'Aminé', 'genres': 'pop rap, portland hip hop, rap, underground hip hop'}, {'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'genres': 'pop, r&b, rap'}]"
Playboi Carti,1ZwdS5xdxEREPySFridCfh,J. Cole,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']","[{'id': '3gBZUcNeVumkeeJ19CY2sX', 'name': 'Ken Carson', 'genres': 'rage rap'}, {'id': '1HPW4jeRjXBFRoUnSvBzoD', 'name': 'Destroy Lonely', 'genres': 'rage rap'}, {'id': '3qiHUAX7zY4Qnjx8TNUzVx', 'name': 'Yeat', 'genres': 'pluggnb, rage rap'}, {'id': '3x3jSlhyv5CiCZDZlaTq0M', 'name': 'Pi’erre Bourne', 'genres': 'melodic rap'}, {'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'genres': 'hip hop, rap'}, {'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'genres': 'hip hop, melodic rap, philly rap, rage rap, rap'}, {'id': '2ODbg2404zUzTi02qIPEjB', 'name': 'Tay-K', 'genres': 'cali rap, dfw rap, rap, trap'}, {'id': '15iVAtD3s3FsQR4w1v6M0P', 'name': 'Chief Keef', 'genres': 'chicago bop, chicago drill, chicago rap, drill, hip hop, rap, southern hip hop, trap'}, {'id': '5tQMB0cuNXdCtzovGt55uD', 'name': 'LUCKI', 'genres': 'plugg'}, {'id': '6Xgp2XMz1fhVYe7i6yNAax', 'name': 'Trippie Redd', 'genres': 'melodic rap, rap, trap'}, {'id': '6icQOAFXDZKsumw3YXyusw', 'name': 'Lil Yachty', 'genres': 'atl hip hop, melodic rap, rap, trap'}, {'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver', 'genres': 'pop rap, rap, trap'}, {'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'genres': 'atl hip hop, melodic rap, rap, trap'}, {'id': '46HzS7yz0c9udVwtbHk1sx', 'name': 'Cochise', 'genres': 'plugg, pluggnb, rage rap'}, {'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'genres': 'rap'}, {'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'genres': 'atl hip hop, atl trap, gangster rap, melodic rap, rap, trap'}, {'id': '5yPzzu25VzEk8qrGTLIrE1', 'name': 'Young Nudy', 'genres': 'pluggnb, rap, trap'}, {'id': '2rhFzFmezpnW82MNqEKVry', 'name': 'Ski Mask The Slump God', 'genres': 'hip hop, miami hip hop, pop rap, rap, trap'}, {'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'genres': 'atl hip hop, hip hop, rap'}, {'id': '2ojqsY1ycYzZOpLDBBwHPU', 'name': 'Homixide Gang', 'genres': 'rage rap'}]"
